seed,state_idx,horizon,outcome_m1,outcome_0,outcome_p1,residual_m1,residual_p1,best_action,mode
0,668,1,"[2.141949415206909, 1.9904145002365112]","[1.441949486732483, 1.2904144525527954]","[0.7419494986534119, 0.5904145240783691]","[0.6999999284744263, 0.7000000476837158]","[-0.699999988079071, -0.6999999284744263]",-1,1
0,668,3,"[3.165327310562134, 2.8847944736480713]","[1.2429263591766357, 0.9623935222625732]","[-0.6794747114181519, -0.9600074291229248]","[1.922400951385498, 1.922400951385498]","[-1.9224010705947876, -1.922400951385498]",-1,1
0,668,5,"[1.4113298654556274, 0.9445249438285828]","[1.1482561826705933, 0.6814513206481934]","[0.8851824402809143, 0.41837766766548157]","[0.2630736827850342, 0.2630736231803894]","[-0.26307374238967896, -0.2630736529827118]",-1,1
0,1208,1,"[1.6027061939239502, 1.6619373559951782]","[0.9027061462402344, 0.9619373083114624]","[0.20270615816116333, 0.26193735003471375]","[0.7000000476837158, 0.7000000476837158]","[-0.699999988079071, -0.6999999284744263]",-1,1
0,1208,3,"[2.7159290313720703, 2.6110458374023438]","[0.7935280203819275, 0.6886449456214905]","[-1.1288729906082153, -1.2337560653686523]","[1.922400951385498, 1.922400951385498]","[-1.922400951385498, -1.922400951385498]",-1,1
0,1208,5,"[1.0368071794509888, 0.7163863778114319]","[0.7737334966659546, 0.45331281423568726]","[0.5106598138809204, 0.19023914635181427]","[0.2630736827850342, 0.26307356357574463]","[-0.2630736827850342, -0.2630736827850342]",-1,1
0,2923,1,"[0.47359687089920044, 0.6526472568511963]","[-0.2264031171798706, -0.047352734953165054]","[-0.9264031052589417, -0.7473527193069458]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,1
0,2923,3,"[1.7749440670013428, 1.7699168920516968]","[-0.14745691418647766, -0.15248416364192963]","[-2.0698578357696533, -2.074885129928589]","[1.922400951385498, 1.9224010705947876]","[-1.922400951385498, -1.922400951385498]",-1,1
0,2923,5,"[0.25260260701179504, 0.015400538221001625]","[-0.010471034795045853, -0.2476731687784195]","[-0.273544579744339, -0.5107468366622925]","[0.2630736529827118, 0.26307371258735657]","[-0.26307353377342224, -0.2630736827850342]",-1,1
0,1099,1,"[0.9324754476547241, 1.0076504945755005]","[1.63247549533844, 1.7076504230499268]","[2.332475423812866, 2.4076504707336426]","[-0.7000000476837158, -0.6999999284744263]","[0.6999999284744263, 0.7000000476837158]",1,0
0,1099,3,"[-0.5206928253173828, -0.6122884154319763]","[1.4017082452774048, 1.310112476348877]","[3.3241090774536133, 3.232513666152954]","[-1.9224010705947876, -1.922400951385498]","[1.9224008321762085, 1.9224011898040771]",1,0
0,1099,5,"[1.0175092220306396, 0.7081621289253235]","[1.2805829048156738, 0.9712357521057129]","[1.5436564683914185, 1.2343095541000366]","[-0.2630736827850342, -0.2630736231803894]","[0.26307356357574463, 0.26307380199432373]",1,0
0,413,1,"[0.5588346123695374, 0.4616546034812927]","[-0.1411653608083725, -0.23834538459777832]","[-0.8411653637886047, -0.9383453726768494]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,1
0,413,3,"[1.8459800481796265, 1.6107460260391235]","[-0.07642088830471039, -0.3116549551486969]","[-1.9988218545913696, -2.234055995941162]","[1.922400951385498, 1.922400951385498]","[-1.922400951385498, -1.9224010705947876]",-1,1
0,413,5,"[0.31180307269096375, -0.11725037544965744]","[0.048729460686445236, -0.38032403588294983]","[-0.2143441140651703, -0.6433976888656616]","[0.2630736231803894, 0.2630736529827118]","[-0.26307356357574463, -0.2630736529827118]",-1,1
0,2471,1,"[1.6893888711929321, 1.4989711046218872]","[0.9893889427185059, 0.7989711165428162]","[0.2893889546394348, 0.0989711582660675]","[0.6999999284744263, 0.699999988079071]","[-0.699999988079071, -0.6999999284744263]",-1,1
0,2471,3,"[2.7881693840026855, 2.4752321243286133]","[0.865768313407898, 0.5528310537338257]","[-1.0566327571868896, -1.3695698976516724]","[1.9224010705947876, 1.9224010705947876]","[-1.9224010705947876, -1.922400951385498]",-1,1
0,2471,5,"[1.0970113277435303, 0.6032010912895203]","[0.8339375853538513, 0.34012728929519653]","[0.5708639025688171, 0.07705364376306534]","[0.26307374238967896, 0.26307380199432373]","[-0.2630736827850342, -0.2630736529827118]",-1,1
0,2608,1,"[1.019162654876709, 1.0796209573745728]","[0.3191627264022827, 0.37962090969085693]","[-0.38083726167678833, -0.3203790783882141]","[0.6999999284744263, 0.7000000476837158]","[-0.699999988079071, -0.699999988079071]",-1,1
0,2608,3,"[2.229611396789551, 2.12575101852417]","[0.3072105348110199, 0.20335008203983307]","[-1.6151905059814453, -1.7190508842468262]","[1.9224008321762085, 1.922400951385498]","[-1.9224010705947876, -1.922400951385498]",-1,1
0,2608,5,"[0.6315163969993591, 0.3119480013847351]","[0.3684428632259369, 0.048874422907829285]","[0.10536916553974152, -0.21419920027256012]","[0.26307353377342224, 0.26307356357574463]","[-0.2630736827850342, -0.2630736231803894]",-1,1
0,1743,1,"[0.20691172778606415, 0.06800561398267746]","[-0.4930882751941681, -0.631994366645813]","[-1.1930882930755615, -1.3319944143295288]","[0.699999988079071, 0.699999988079071]","[-0.7000000476837158, -0.7000000476837158]",-1,1
0,1743,3,"[1.552692174911499, 1.282684087753296]","[-0.3697088360786438, -0.6397168636322021]","[-2.292109966278076, -2.5621178150177]","[1.922400951385498, 1.922400951385498]","[-1.9224011898040771, -1.922400951385498]",-1,1
0,1743,5,"[0.06738080084323883, -0.3906528949737549]","[-0.19569288194179535, -0.6537265181541443]","[-0.4587666690349579, -0.9168002009391785]","[0.2630736827850342, 0.2630736231803894]","[-0.26307380199432373, -0.2630736827850342]",-1,1
0,468,1,"[0.3601807653903961, 0.5626075863838196]","[-0.3398192226886749, -0.13739240169525146]","[-1.0398192405700684, -0.8373923897743225]","[0.699999988079071, 0.699999988079071]","[-0.7000000476837158, -0.699999988079071]",-1,1
0,468,3,"[1.6804245710372925, 1.6948789358139038]","[-0.24197642505168915, -0.22752204537391663]","[-2.164377450942993, -2.149923086166382]","[1.922400951385498, 1.922400951385498]","[-1.9224010705947876, -1.9224010705947876]",-1,1
0,468,5,"[0.17383132874965668, -0.047135129570961]","[-0.0892423614859581, -0.3102087676525116]","[-0.3523160219192505, -0.5732824802398682]","[0.2630736827850342, 0.2630736231803894]","[-0.2630736529827118, -0.26307371258735657]",-1,1
0,1146,1,"[1.9937222003936768, 2.047607660293579]","[1.2937222719192505, 1.3476077318191528]","[0.5937222838401794, 0.6476078033447266]","[0.6999999284744263, 0.6999999284744263]","[-0.699999988079071, -0.6999999284744263]",-1,1
0,1146,3,"[3.0417964458465576, 2.9324586391448975]","[1.1193957328796387, 1.0100576877593994]","[-0.8030053377151489, -0.9123433232307434]","[1.922400712966919, 1.922400951385498]","[-1.9224010705947876, -1.922400951385498]",-1,1
0,1146,5,"[1.3083807229995728, 0.984247624874115]","[1.0453073978424072, 0.7211740016937256]","[0.7822336554527283, 0.4581003189086914]","[0.2630733251571655, 0.2630736231803894]","[-0.26307374238967896, -0.2630736827850342]",-1,1
0,263,1,"[0.4760662317276001, 0.5007074475288391]","[1.176066279411316, 1.2007074356079102]","[1.8760662078857422, 1.900707483291626]","[-0.7000000476837158, -0.699999988079071]","[0.6999999284744263, 0.7000000476837158]",1,0
0,263,3,"[-0.9010583162307739, -1.0347681045532227]","[1.0213427543640137, 0.8876329064369202]","[2.9437437057495117, 2.8100340366363525]","[-1.9224010705947876, -1.922400951385498]","[1.922400951385498, 1.9224011898040771]",1,0
0,263,5,"[0.7005175948143005, 0.3560730814933777]","[0.9635913372039795, 0.6191468238830566]","[1.2266649007797241, 0.8822205662727356]","[-0.26307374238967896, -0.26307374238967896]","[0.26307356357574463, 0.26307374238967896]",1,0
0,825,1,"[-0.8479151725769043, -0.6541493535041809]","[-0.14791516959667206, 0.04585065692663193]","[0.5520848035812378, 0.7458506226539612]","[-0.699999988079071, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,0
0,825,3,"[-2.0044472217559814, -1.9972107410430908]","[-0.08204608410596848, -0.07480967789888382]","[1.8403549194335938, 1.8475912809371948]","[-1.9224011898040771, -1.9224010705947876]","[1.922400951385498, 1.922400951385498]",1,0
0,825,5,"[-0.21903224289417267, -0.4460139572620392]","[0.04404149577021599, -0.182940274477005]","[0.3071151673793793, 0.0801333487033844]","[-0.26307374238967896, -0.2630736827850342]","[0.2630736827850342, 0.2630736231803894]",1,0
0,257,1,"[2.944871425628662, 3.067927122116089]","[2.2448713779449463, 2.367927074432373]","[1.5448713302612305, 1.6679271459579468]","[0.7000000476837158, 0.7000000476837158]","[-0.7000000476837158, -0.6999999284744263]",-1,1
0,257,3,"[3.8344719409942627, 3.7827794551849365]","[1.912070870399475, 1.860378384590149]","[-0.010330162942409515, -0.06202254816889763]","[1.9224010705947876, 1.9224010705947876]","[-1.9224010705947876, -1.922400951385498]",-1,1
0,257,5,"[1.9689861536026, 1.6928939819335938]","[1.705912470817566, 1.4298200607299805]","[1.4428387880325317, 1.1667464971542358]","[0.2630736827850342, 0.2630739212036133]","[-0.2630736827850342, -0.26307356357574463]",-1,1
0,165,1,"[-0.516762912273407, -0.4192524552345276]","[0.18323710560798645, 0.28074753284454346]","[0.8832370638847351, 0.9807475209236145]","[-0.7000000476837158, -0.699999988079071]","[0.6999999284744263, 0.699999988079071]",1,0
0,165,3,"[-1.7284691333770752, -1.8014507293701172]","[0.19393189251422882, 0.12095030397176743]","[2.116332769393921, 2.043351173400879]","[-1.9224010705947876, -1.9224010705947876]","[1.9224008321762085, 1.9224008321762085]",1,0
0,165,5,"[0.010964238084852695, -0.28287020325660706]","[0.2740379273891449, -0.019796468317508698]","[0.5371115207672119, 0.24327704310417175]","[-0.2630736827850342, -0.26307374238967896]","[0.263073593378067, 0.26307350397109985]",1,0
0,246,1,"[1.1915053129196167, 1.4395986795425415]","[0.49150535464286804, 0.7395986914634705]","[-0.2084946483373642, 0.03959868848323822]","[0.6999999284744263, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,1
0,246,3,"[2.373239517211914, 2.4257519245147705]","[0.4508385956287384, 0.5033508539199829]","[-1.471562385559082, -1.4190500974655151]","[1.922400951385498, 1.9224010705947876]","[-1.922400951385498, -1.922400951385498]",-1,1
0,246,5,"[0.7512142658233643, 0.5619648694992065]","[0.48814061284065247, 0.29889115691185]","[0.22506698966026306, 0.03581749647855759]","[0.2630736529827118, 0.26307371258735657]","[-0.2630736231803894, -0.2630736529827118]",-1,1
0,2097,1,"[-2.1458072662353516, -2.1721999645233154]","[-1.4458072185516357, -1.4722000360488892]","[-0.7458071708679199, -0.7722000479698181]","[-0.7000000476837158, -0.6999999284744263]","[0.7000000476837158, 0.699999988079071]",1,0
0,2097,3,"[-3.0860934257507324, -3.262334108352661]","[-1.1636923551559448, -1.3399332761764526]","[0.7587087154388428, 0.5824677348136902]","[-1.9224010705947876, -1.9224008321762085]","[1.9224010705947876, 1.922400951385498]",1,0
0,2097,5,"[-1.12046217918396, -1.5003513097763062]","[-0.8573883771896362, -1.2372777462005615]","[-0.5943146347999573, -0.9742040634155273]","[-0.26307380199432373, -0.26307356357574463]","[0.26307374238967896, 0.2630736827850342]",1,0
0,794,1,"[-0.8064320087432861, -0.7891871333122253]","[-1.5064319372177124, -1.4891871213912964]","[-2.2064318656921387, -2.1891870498657227]","[0.6999999284744263, 0.699999988079071]","[-0.6999999284744263, -0.6999999284744263]",-1,1
0,794,3,"[0.7081847786903381, 0.5683109164237976]","[-1.2142162322998047, -1.3540900945663452]","[-3.1366169452667236, -3.2764909267425537]","[1.922400951385498, 1.922400951385498]","[-1.922400712966919, -1.9224008321762085]",-1,1
0,794,5,"[-0.6364206075668335, -0.9860021471977234]","[-0.8994943499565125, -1.2490758895874023]","[-1.1625676155090332, -1.5121493339538574]","[0.26307374238967896, 0.26307374238967896]","[-0.26307326555252075, -0.2630734443664551]",-1,1
0,1626,1,"[-0.40749743580818176, -0.08096669614315033]","[0.2925025522708893, 0.6190332770347595]","[0.9925025701522827, 1.3190332651138306]","[-0.699999988079071, -0.699999988079071]","[0.7000000476837158, 0.699999988079071]",1,0
0,1626,3,"[-1.63740873336792, -1.519527792930603]","[0.2849922776222229, 0.4028731882572174]","[2.207393169403076, 2.3252742290496826]","[-1.922400951385498, -1.922400951385498]","[1.922400951385498, 1.9224010705947876]",1,0
0,1626,5,"[0.0868527740240097, -0.04791931062936783]","[0.3499264419078827, 0.21515436470508575]","[0.6130000948905945, 0.4782281219959259]","[-0.2630736827850342, -0.2630736827850342]","[0.2630736529827118, 0.26307374238967896]",1,0
0,1522,1,"[0.941443681716919, 1.2600326538085938]","[0.2414436787366867, 0.5600326061248779]","[-0.45855632424354553, -0.13996736705303192]","[0.699999988079071, 0.7000000476837158]","[-0.699999988079071, -0.699999988079071]",-1,1
0,1522,3,"[2.164841413497925, 2.2761037349700928]","[0.24244047701358795, 0.3537028133869171]","[-1.6799604892730713, -1.5686981678009033]","[1.922400951385498, 1.922400951385498]","[-1.922400951385498, -1.922400951385498]",-1,1
0,1522,5,"[0.5775379538536072, 0.4372500479221344]","[0.31446436047554016, 0.1741764396429062]","[0.05139072239398956, -0.0888972133398056]","[0.263073593378067, 0.2630736231803894]","[-0.2630736231803894, -0.2630736529827118]",-1,1
0,2072,1,"[-2.139130115509033, -1.7941489219665527]","[-1.4391300678253174, -1.094148874282837]","[-0.7391300797462463, -0.39414891600608826]","[-0.7000000476837158, -0.7000000476837158]","[0.699999988079071, 0.6999999284744263]",1,0
0,2072,3,"[-3.080528736114502, -2.9472713470458984]","[-1.1581276655197144, -1.0248703956604004]","[0.7642732858657837, 0.8975306153297424]","[-1.9224010705947876, -1.922400951385498]","[1.922400951385498, 1.922400951385498]",1,0
0,2072,5,"[-1.115824580192566, -1.2377822399139404]","[-0.8527507781982422, -0.9747084379196167]","[-0.5896772146224976, -0.7116347551345825]","[-0.26307380199432373, -0.26307380199432373]","[0.26307356357574463, 0.2630736827850342]",1,0
0,1299,1,"[2.9133050441741943, 2.834656238555908]","[2.2133049964904785, 2.1346561908721924]","[1.5133050680160522, 1.4346562623977661]","[0.7000000476837158, 0.7000000476837158]","[-0.6999999284744263, -0.6999999284744263]",-1,1
0,1299,3,"[3.8081650733947754, 3.588374614715576]","[1.8857638835906982, 1.6659735441207886]","[-0.03663704916834831, -0.25642743706703186]","[1.9224011898040771, 1.9224010705947876]","[-1.922400951385498, -1.922400951385498]",-1,1
0,1299,5,"[1.9470622539520264, 1.5308793783187866]","[1.6839885711669922, 1.2678056955337524]","[1.420914888381958, 1.0047320127487183]","[0.2630736827850342, 0.2630736827850342]","[-0.2630736827850342, -0.2630736827850342]",-1,1
0,2237,1,"[-0.18696506321430206, 0.1094505786895752]","[0.5130349397659302, 0.8094505667686462]","[1.2130348682403564, 1.5094505548477173]","[-0.699999988079071, -0.699999988079071]","[0.6999999284744263, 0.699999988079071]",1,0
0,2237,3,"[-1.4536199569702148, -1.3608365058898926]","[0.46878111362457275, 0.5615644454956055]","[2.3911821842193604, 2.4839653968811035]","[-1.9224010705947876, -1.922400951385498]","[1.9224010705947876, 1.922400951385498]",1,0
0,2237,5,"[0.24001993238925934, 0.0843319445848465]","[0.5030936598777771, 0.3474055826663971]","[0.766167402267456, 0.6104792356491089]","[-0.26307374238967896, -0.2630736231803894]","[0.26307374238967896, 0.2630736529827118]",1,0
0,426,1,"[-1.6105868816375732, -1.712036371231079]","[-0.9105868339538574, -1.0120364427566528]","[-0.21058686077594757, -0.312036395072937]","[-0.7000000476837158, -0.6999999284744263]","[0.699999988079071, 0.7000000476837158]",1,0
0,426,3,"[-2.640047788619995, -2.8788397312164307]","[-0.7176466584205627, -0.9564389586448669]","[1.20475435256958, 0.9659621119499207]","[-1.9224011898040771, -1.922400712966919]","[1.922400951385498, 1.9224010705947876]",1,0
0,426,5,"[-0.7487335205078125, -1.1807520389556885]","[-0.48565971851348877, -0.9176785945892334]","[-0.2225860208272934, -0.6546048521995544]","[-0.26307380199432373, -0.2630734443664551]","[0.2630736827850342, 0.26307374238967896]",1,0
0,1428,1,"[3.843588352203369, 3.8365886211395264]","[3.1435883045196533, 3.1365888118743896]","[2.4435882568359375, 2.436588764190674]","[0.7000000476837158, 0.6999998092651367]","[-0.7000000476837158, -0.7000000476837158]",-1,1
0,1428,3,"[4.583450794219971, 4.423372268676758]","[2.6610498428344727, 2.5009710788726807]","[0.7386487722396851, 0.5785700082778931]","[1.922400951385498, 1.9224011898040771]","[-1.9224010705947876, -1.9224010705947876]",-1,1
0,1428,5,"[2.5931754112243652, 2.226755380630493]","[2.33010196685791, 1.963681697845459]","[2.067028045654297, 1.7006080150604248]","[0.2630734443664551, 0.2630736827850342]","[-0.2630739212036133, -0.2630736827850342]",-1,1
0,1672,1,"[-1.6990052461624146, -1.617923617362976]","[-0.9990052580833435, -0.917923629283905]","[-0.29900527000427246, -0.2179236263036728]","[-0.699999988079071, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,0
0,1672,3,"[-2.7137343883514404, -2.8004074096679688]","[-0.7913334369659424, -0.8780065178871155]","[1.1310675144195557, 1.0443944931030273]","[-1.922400951385498, -1.922400951385498]","[1.922400951385498, 1.922400951385498]",1,0
0,1672,5,"[-0.8101429343223572, -1.1153875589370728]","[-0.5470693111419678, -0.8523140549659729]","[-0.28399568796157837, -0.589240312576294]","[-0.2630736231803894, -0.26307350397109985]","[0.2630736231803894, 0.26307374238967896]",1,0
0,2496,1,"[-1.0944039821624756, -1.051802635192871]","[-0.3944040536880493, -0.35180267691612244]","[0.30559593439102173, 0.3481973111629486]","[-0.6999999284744263, -0.6999999284744263]","[0.699999988079071, 0.699999988079071]",1,0
0,2496,3,"[-2.2098677158355713, -2.3286097049713135]","[-0.28746670484542847, -0.4062087833881378]","[1.6349343061447144, 1.5161921977996826]","[-1.922400951385498, -1.922400951385498]","[1.922400951385498, 1.922400951385498]",1,0
0,2496,5,"[-0.3902270495891571, -0.7221975326538086]","[-0.12715338170528412, -0.45912396907806396]","[0.13592030107975006, -0.19605028629302979]","[-0.2630736827850342, -0.26307356357574463]","[0.2630736827850342, 0.2630736827850342]",1,0
0,1117,1,"[2.336641311645508, 2.5395865440368652]","[1.636641263961792, 1.839586615562439]","[0.9366413354873657, 1.1395866870880127]","[0.7000000476837158, 0.6999999284744263]","[-0.6999999284744263, -0.6999999284744263]",-1,1
0,1117,3,"[3.3275809288024902, 3.3424675464630127]","[1.4051798582077026, 1.4200663566589355]","[-0.5172210335731506, -0.5023345351219177]","[1.9224010705947876, 1.9224011898040771]","[-1.922400951385498, -1.922400951385498]",-1,1
0,1117,5,"[1.546549916267395, 1.3259435892105103]","[1.2834762334823608, 1.0628697872161865]","[1.0204025506973267, 0.7997962832450867]","[0.2630736827850342, 0.26307380199432373]","[-0.2630736827850342, -0.26307350397109985]",-1,1
0,1375,1,"[1.4786477088928223, 1.675035834312439]","[0.7786476612091064, 0.9750358462333679]","[0.078647680580616, 0.27503588795661926]","[0.7000000476837158, 0.699999988079071]","[-0.699999988079071, -0.6999999284744263]",-1,1
0,1375,3,"[2.6125402450561523, 2.621962070465088]","[0.6901392340660095, 0.6995611190795898]","[-1.2322617769241333, -1.2228398323059082]","[1.922400951385498, 1.922400951385498]","[-1.922400951385498, -1.922400951385498]",-1,1
0,1375,5,"[0.950644314289093, 0.7254838347434998]","[0.6875706315040588, 0.46241021156311035]","[0.42449694871902466, 0.19933657348155975]","[0.2630736827850342, 0.2630736231803894]","[-0.2630736827850342, -0.2630736231803894]",-1,1
0,1054,1,"[1.9336106777191162, 1.8786643743515015]","[1.23361074924469, 1.1786643266677856]","[0.5336107015609741, 0.478664368391037]","[0.6999999284744263, 0.7000000476837158]","[-0.7000000476837158, -0.6999999284744263]",-1,1
0,1054,3,"[2.9917006492614746, 2.791663408279419]","[1.0692994594573975, 0.8692623972892761]","[-0.8531014919281006, -1.0531384944915771]","[1.9224011898040771, 1.922400951385498]","[-1.922400951385498, -1.922400951385498]",-1,1
0,1054,5,"[1.2666314840316772, 0.8669107556343079]","[1.003557801246643, 0.6038370132446289]","[0.7404841780662537, 0.3407634496688843]","[0.2630736827850342, 0.26307374238967896]","[-0.2630736231803894, -0.26307356357574463]",-1,1
0,1662,1,"[-1.7211321592330933, -1.6838905811309814]","[-1.0211321115493774, -0.9838905930519104]","[-0.3211321234703064, -0.28389057517051697]","[-0.7000000476837158, -0.699999988079071]","[0.699999988079071, 0.7000000476837158]",1,0
0,1662,3,"[-2.7321746349334717, -2.8553836345672607]","[-0.8097736239433289, -0.9329825043678284]","[1.112627387046814, 0.9894184470176697]","[-1.922400951385498, -1.9224011898040771]","[1.922400951385498, 1.922400951385498]",1,0
0,1662,5,"[-0.8255107998847961, -1.1612039804458618]","[-0.562437117099762, -0.8981302976608276]","[-0.2993634343147278, -0.6350566744804382]","[-0.2630736827850342, -0.2630736827850342]","[0.2630736827850342, 0.2630736231803894]",1,0
0,2705,1,"[0.26010769605636597, 0.0220141913741827]","[-0.4398922920227051, -0.6779857873916626]","[-1.1398922204971313, -1.3779858350753784]","[0.699999988079071, 0.699999988079071]","[-0.6999999284744263, -0.7000000476837158]",-1,1
0,2705,3,"[1.5970250368118286, 1.24435555934906]","[-0.3253760039806366, -0.6780454516410828]","[-2.247776985168457, -2.6004464626312256]","[1.9224010705947876, 1.922400951385498]","[-1.922400951385498, -1.922400951385498]",-1,1
0,2705,5,"[0.1043272390961647, -0.42259541153907776]","[-0.15874646604061127, -0.6856690645217896]","[-0.42182016372680664, -0.9487427473068237]","[0.26307371258735657, 0.2630736529827118]","[-0.2630736827850342, -0.2630736827850342]",-1,1
0,2753,1,"[0.9070389866828918, 1.2732349634170532]","[1.607038974761963, 1.973235011100769]","[2.3070390224456787, 2.6732349395751953]","[-0.699999988079071, -0.7000000476837158]","[0.7000000476837158, 0.6999999284744263]",1,0
0,2753,3,"[-0.5418912768363953, -0.39095383882522583]","[1.3805097341537476, 1.5314472913742065]","[3.302910804748535, 3.453848123550415]","[-1.922400951385498, -1.9224011898040771]","[1.9224010705947876, 1.9224008321762085]",1,0
0,2753,5,"[0.9998427033424377, 0.8926194906234741]","[1.2629164457321167, 1.1556932926177979]","[1.5259900093078613, 1.4187668561935425]","[-0.26307374238967896, -0.26307380199432373]","[0.26307356357574463, 0.26307356357574463]",1,0
0,2547,1,"[-3.0702099800109863, -2.984238386154175]","[-2.3702101707458496, -2.284238338470459]","[-1.6702101230621338, -1.5842382907867432]","[-0.6999998092651367, -0.7000000476837158]","[0.7000000476837158, 0.7000000476837158]",1,0
0,2547,3,"[-3.856478691101074, -3.9390764236450195]","[-1.9340777397155762, -2.0166752338409424]","[-0.011676594614982605, -0.09427430480718613]","[-1.922400951385498, -1.9224011898040771]","[1.9224011898040771, 1.922400951385498]",1,0
0,2547,5,"[-1.762491226196289, -2.0643396377563477]","[-1.4994174242019653, -1.8012655973434448]","[-1.2363436222076416, -1.5381920337677002]","[-0.26307380199432373, -0.26307404041290283]","[0.26307380199432373, 0.26307356357574463]",1,0
0,2625,1,"[3.430574417114258, 3.4871859550476074]","[2.730574369430542, 2.7871859073638916]","[2.030574321746826, 2.087185859680176]","[0.7000000476837158, 0.7000000476837158]","[-0.7000000476837158, -0.7000000476837158]",-1,1
0,2625,3,"[4.239250659942627, 4.1321845054626465]","[2.31684947013855, 2.2097833156585693]","[0.3944483697414398, 0.28738221526145935]","[1.9224011898040771, 1.9224011898040771]","[-1.9224010705947876, -1.9224010705947876]",-1,1
0,2625,5,"[2.306323528289795, 1.9840834140777588]","[2.0432498455047607, 1.721009612083435]","[1.7801759243011475, 1.4579359292984009]","[0.2630736827850342, 0.26307380199432373]","[-0.2630739212036133, -0.2630736827850342]",-1,1
0,1632,1,"[-1.9541996717453003, -1.744032859802246]","[-1.254199743270874, -1.0440328121185303]","[-0.554199755191803, -0.34403282403945923]","[-0.6999999284744263, -0.7000000476837158]","[0.699999988079071, 0.699999988079071]",1,0
0,1632,3,"[-2.92641019821167, -2.9055051803588867]","[-1.0040091276168823, -0.9831042885780334]","[0.9183918237686157, 0.9392967224121094]","[-1.9224010705947876, -1.922400951385498]","[1.922400951385498, 1.922400951385498]",1,0
0,1632,5,"[-0.9873841404914856, -1.202974796295166]","[-0.7243104577064514, -0.9399011135101318]","[-0.4612368047237396, -0.6768274307250977]","[-0.2630736827850342, -0.2630736827850342]","[0.2630736529827118, 0.2630736827850342]",1,0
0,1752,1,"[-1.6246086359024048, -1.657382607460022]","[-0.9246086478233337, -0.9573825597763062]","[-0.2246086746454239, -0.2573826014995575]","[-0.699999988079071, -0.7000000476837158]","[0.699999988079071, 0.6999999284744263]",1,0
0,1752,3,"[-2.651733160018921, -2.833292007446289]","[-0.7293322682380676, -0.9108911156654358]","[1.1930687427520752, 1.011509895324707]","[-1.922400951385498, -1.922400951385498]","[1.922400951385498, 1.922400951385498]",1,0
0,1752,5,"[-0.7584719061851501, -1.1427931785583496]","[-0.4953983724117279, -0.879719614982605]","[-0.23232465982437134, -0.6166459321975708]","[-0.26307353377342224, -0.26307356357574463]","[0.26307371258735657, 0.2630736827850342]",1,0
0,118,1,"[-0.41575661301612854, -0.35452672839164734]","[-1.115756630897522, -1.054526686668396]","[-1.8157565593719482, -1.7545267343521118]","[0.7000000476837158, 0.6999999284744263]","[-0.6999999284744263, -0.7000000476837158]",-1,1
0,118,3,"[1.0337685346603394, 0.9305512309074402]","[-0.8886324763298035, -0.9918497800827026]","[-2.8110334873199463, -2.9142508506774902]","[1.922400951385498, 1.922400951385498]","[-1.922400951385498, -1.9224010705947876]",-1,1
0,118,5,"[-0.36508336663246155, -0.6841158270835876]","[-0.6281570792198181, -0.9471895098686218]","[-0.8912307620048523, -1.2102632522583008]","[0.26307371258735657, 0.2630736827850342]","[-0.2630736827850342, -0.26307374238967896]",-1,1
0,1261,1,"[-1.7814418077468872, -1.6274430751800537]","[-1.081441879272461, -0.9274430871009827]","[-0.3814418613910675, -0.22744308412075043]","[-0.6999999284744263, -0.699999988079071]","[0.7000000476837158, 0.699999988079071]",1,0
0,1261,3,"[-2.782435894012451, -2.8083407878875732]","[-0.8600350022315979, -0.8859399557113647]","[1.062366008758545, 1.0364611148834229]","[-1.922400951385498, -1.9224008321762085]","[1.922400951385498, 1.9224010705947876]",1,0
0,1261,5,"[-0.8673977851867676, -1.1219991445541382]","[-0.6043242812156677, -0.8589256405830383]","[-0.34125062823295593, -0.5958518981933594]","[-0.26307350397109985, -0.26307350397109985]","[0.2630736529827118, 0.26307374238967896]",1,0
0,2824,1,"[-1.040562391281128, -0.9141023755073547]","[-0.3405623733997345, -0.2141023874282837]","[0.35943761467933655, 0.48589760065078735]","[-0.7000000476837158, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,0
0,2824,3,"[-2.164996862411499, -2.2138521671295166]","[-0.24259574711322784, -0.2914511561393738]","[1.6798052787780762, 1.630949854850769]","[-1.9224010705947876, -1.922400951385498]","[1.9224010705947876, 1.922400951385498]",1,0
0,2824,5,"[-0.35283219814300537, -0.6265600919723511]","[-0.0897584930062294, -0.3634864389896393]","[0.17331521213054657, -0.10041279345750809]","[-0.26307371258735657, -0.2630736529827118]","[0.26307371258735657, 0.2630736529827118]",1,0
0,614,1,"[0.08374612778425217, 0.14556872844696045]","[0.7837461233139038, 0.8455687165260315]","[1.48374605178833, 1.5455687046051025]","[-0.699999988079071, -0.699999988079071]","[0.6999999284744263, 0.699999988079071]",1,0
0,614,3,"[-1.2280128002166748, -1.3307361602783203]","[0.6943882703781128, 0.5916648507118225]","[2.6167891025543213, 2.514065980911255]","[-1.9224010705947876, -1.922400951385498]","[1.9224008321762085, 1.9224011898040771]",1,0
